ID,nper,anio,mes,GR,ronda,region,REGION_4,dpto,nom_dpto,barrio,ccz,ESTRED13,LOC_AGR_13,NOM_LOC_AGR_13,h2_cv,h4_1_cv,d23,d24,d25,e0_cv,e01_cv,e1_cv,e557,e26,e27,e29_1,e29_2,e29_3,e29_4,e29_5,e29_6,e49,e51_2,e197_1,e51_3,e51_4_a,e201_1a,e51_4_b,e201_1b,e51_5,e201_1c,e51_6,e201_1d,e209_1,e51_6a,e51_6b,e214_1,e51_8,e215_1,e217_1,e51_9,e218_1,e220_1,e51_10,e221_1,e223_1,e51_11,e224_1,e226_1,f269,f270,f271,f272,f273,f69,f69_1,f274,f275,f276,f277,f70,f304,f302,f303,f71_2,f72_2,f73,f82,f305,f306,f284_1,f284_2,f284_3,f284_4,f284_5,f284_6,f284_7,f85,f311,f309,f310,f90_2,f91_2,f92,f96,f296_1,f296_2,f296_3,f296_4,f296_5,f296_6,f296_7,f98,f99,f100,f101,f102,f103,f297,f298,f104,f299,f110,f111,f113,f114,f115,f300,f108,f301,f106,f116,f117,f124_1,f124_2,f124_3,f124_5,POBPCOAC,SUBEMPLEO,NIV_EDU,W,SIT_OCUP,INFORMAL,SECTOR_F
52541,3,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,2,2,19,1,2,1,2,2,3,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,55176,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,0,0,0,1,2,0,2,2,2,2,3,0,3. Sec. completa o terciaria incomp,130,NA,0,NA
50586,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,1,0,1,2,0,1,1,2,76,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,1,2,1,10,0,1. CB incompleto o menos,146,NA,0,NA
52542,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,1,45,2,2,1,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7112,4100,9,2,7,0,0,8,8,8,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,193,Cuentapropistas,1,Informal
52542,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,1,2,43,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2269,8690,9,2,7,0,0,2,2,2,2,0,0,12,0,0,0,5322,9700,1,1,0,0,0,0,0,0,8,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,193,Cuentapropistas,1,Informal
52542,3,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,1,22,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9334,4649,1,1,3,0,0,12,12,12,12,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2. CB completo o EMS incomp,193,Empleado,0,Formal
52542,4,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,1,16,2,2,1,2,2,0,3,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,1. CB incompleto o menos,193,NA,0,NA
52543,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,1,2,55,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,3,2,0,2,2,2,1,6,0,1. CB incompleto o menos,163,NA,0,NA
52543,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,2,1,58,2,2,1,2,2,0,1,6,1,0,0,0,3,1,0,0,1,2,33252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,8332,4630,1,1,8,0,10,10,12,10,10,10,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2. CB completo o EMS incomp,163,Empleado,0,Formal
52543,3,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,2,2,20,2,2,1,2,2,0,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,163,NA,0,NA
50587,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,1,2,27,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,2,55121,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5230,9200,1,1,8,0,0,8,8,8,8,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,253,Empleado,0,Formal
50587,2,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,2,1,30,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,2,0,0,0,0,0,1,1,2,2,2,2,1,4,0,2. CB completo o EMS incomp,253,NA,0,NA
52544,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,1,1,20,2,2,1,2,2,0,1,6,1,0,0,0,3,1,0,0,3,1,33281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9334,5610,1,1,8,3,0,8,8,8,8,8,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3. Sec. completa o terciaria incomp,216,Empleado,0,Formal
52544,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,2,2,65,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,55138,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,4. Terciario completo o posgrado,216,NA,0,NA
52545,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,1,0,1,2,0,1,1,2,31,1,2,1,1,2,3,1,6,1,0,3,1,0,0,3,1,0,0,0,2,1,33234,0,0,0,4,1,55134,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2411,8411,2,1,0,0,0,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,174,Empleado,0,Formal
52546,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,2,4,2,0,1,1,2,25,2,2,1,2,2,0,1,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,3,2,0,2,1,2,1,9,0,1. CB incompleto o menos,179,NA,0,NA
52546,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,2,4,2,0,1,2,2,55,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,18,0,1,1,1,2,2,2,2,11,0,1. CB incompleto o menos,179,NA,0,NA
50588,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,3,6,2,0,1,1,2,32,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,0,0,0,0,1,1,2,2,2,2,1,4,0,1. CB incompleto o menos,174,NA,0,NA
50588,2,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,3,6,2,0,1,2,2,47,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,0,0,0,0,1,1,2,2,2,2,1,4,0,2. CB completo o EMS incomp,174,NA,0,NA
50588,3,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,3,6,2,0,1,2,1,16,2,2,1,2,2,0,3,6,1,0,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,174,NA,0,NA
52547,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,1,2,40,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,9211,0121,1,1,8,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,179,Empleado,0,Formal
52547,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,2,1,20,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,8183,1102,1,1,8,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2. CB completo o EMS incomp,179,Empleado,0,Formal
52547,3,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,0,3,2,0,1,2,2,17,2,2,1,2,2,0,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,179,NA,0,NA
50589,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,1,4,2,0,1,1,2,40,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55214,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,0,0,0,0,0,1,1,2,2,2,2,1,4,0,4. Terciario completo o posgrado,170,NA,0,NA
50589,2,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,1,4,2,0,1,2,1,44,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3122,1080,1,1,8,0,0,8,8,8,8,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,170,Empleado,0,Formal
50589,3,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,3,1,4,2,0,1,2,2,22,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4110,5012,1,1,8,0,0,8,8,8,8,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,4. Terciario completo o posgrado,170,Empleado,0,Formal
52548,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,1,1,66,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,114,NA,0,NA
52548,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,2,0,2,2,0,1,2,2,64,2,2,1,2,2,0,1,6,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,2,2,2,1,6,0,1. CB incompleto o menos,114,NA,0,NA
52549,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,1,2,59,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,2. CB completo o EMS incomp,170,NA,0,NA
52549,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,2,1,63,2,2,1,2,2,0,1,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,170,NA,0,NA
52549,3,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,2,1,28,2,2,1,2,2,0,1,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7132,4653,1,1,8,0,0,9,9,9,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1. CB incompleto o menos,170,Empleado,0,Formal
52549,4,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,2,2,82,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,1,2,2,10,0,1. CB incompleto o menos,170,NA,0,NA
52550,1,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,1,2,71,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,1,2,1,10,0,1. CB incompleto o menos,145,NA,0,NA
52550,2,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,2,15,2,2,1,2,2,0,3,6,1,0,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,145,NA,0,NA
52550,4,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,2,45,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4311,8510,1,1,2,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,145,Empleado,0,Formal
52550,5,2024,1,28,4,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,1,5,2,0,1,2,1,43,2,2,1,2,2,0,1,6,1,0,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9333,4510,1,1,8,0,0,9,9,9,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,145,Empleado,0,Formal
50590,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,5,1,6,2,0,1,2,1,58,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,3,1,33262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6113,0121,4,1,4,0,0,9,9,9,9,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3. Sec. completa o terciaria incomp,165,Empleador,0,Formal
50590,2,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,5,1,6,2,0,1,1,2,58,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,3,1,33262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6113,0121,4,1,4,0,0,6,6,6,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,165,Empleador,0,Formal
50590,3,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,5,1,6,2,0,1,2,2,34,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,1,55132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9211,0121,1,1,4,0,0,6,6,6,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,165,Empleado,0,Formal
50590,4,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,5,1,6,2,0,1,2,2,31,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,55162,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,9211,0121,1,1,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,165,Empleado,0,Formal
50590,5,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,5,1,6,2,0,1,2,1,21,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,55362,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,3,2,0,2,2,2,2,11,0,3. Sec. completa o terciaria incomp,165,NA,0,NA
50593,1,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,2,1,66,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6111,0119,9,2,1,0,0,9,9,9,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1. CB incompleto o menos,197,Cuentapropistas,1,Informal
50593,2,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,1,2,58,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,1,1,22348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6111,0119,9,1,1,0,0,9,9,9,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,197,Cuentapropistas,0,Formal
50593,3,2024,1,27,5,3,3,3,Canelones,0,0,6,30020,Área metropolitana de Montevideo,1,0,4,0,4,2,0,1,2,1,23,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,3,1,33248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5412,8423,2,1,0,0,0,12,0,12,0,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3. Sec. completa o terciaria incomp,197,Empleado,0,Formal
